filename_audio,path_audio,duration,sr,tempo,rms,spectral_centroid,stem,filename_lyrics,path_lyrics,chars,tokens
A049.mp3,..\data\audio\Q2\A049.mp3,30.09378684807256,22050.0,129.19921875,0.16933782398700714,2487.662784557253,A049,,,,
A050.mp3,..\data\audio\Q1\A050.mp3,30.040816326530614,44100.0,107.666015625,0.22396808862686157,2195.161478802981,A050,,,,
A051.mp3,..\data\audio\Q2\A051.mp3,29.936326530612245,22050.0,75.99954044117646,0.2215581089258194,2159.868264574061,A051,,,,
A052.mp3,..\data\audio\Q2\A052.mp3,29.808,32000.0,55.14705882352941,0.12545546889305115,2177.0796743907313,A052,,,,
A055.mp3,..\data\audio\Q2\A055.mp3,29.999954648526078,22050.0,60.09265988372093,0.15959647297859192,3443.8231613544353,A055,,,,
A058.mp3,..\data\audio\Q4\A058.mp3,30.06,32000.0,170.45454545454547,0.07233580946922302,1158.2353146464295,A058,,,,
A060.mp3,..\data\audio\Q3\A060.mp3,29.835646258503402,44100.0,129.19921875,0.040276430547237396,1816.6104234143534,A060,,,,
A061-66.mp3,..\data\audio\Q3\A061-66.mp3,29.15265306122449,22050.0,89.10290948275862,0.10894972085952759,899.7024273152111,A061-66,,,,
A062-170.mp3,..\data\audio\Q2\A062-170.mp3,29.675102040816327,44100.0,135.99917763157896,0.18799833953380585,2771.6228829269508,A062-170,,,,
A063-90.mp3,..\data\audio\Q4\A063-90.mp3,29.732585034013606,44100.0,114.84375,0.14945201575756073,889.3894248444875,A063-90,,,,
A064-116.mp3,..\data\audio\Q1\A064-116.mp3,29.999954648526078,22050.0,107.666015625,0.1321714222431183,1709.394919952704,A064-116,,,,
A066-140.mp3,..\data\audio\Q4\A066-140.mp3,30.06,32000.0,75.0,0.08958258479833603,1267.8178243937007,A066-140,,,,
A067-104.mp3,..\data\audio\Q4\A067-104.mp3,30.0,44100.0,112.34714673913044,0.11837423592805862,1383.5012381870938,A067-104,,,,
A068-167.mp3,..\data\audio\Q2\A068-167.mp3,30.06,32000.0,89.28571428571429,0.29691746830940247,3193.24692605305,A068-167,,,,
A071-70.mp3,..\data\audio\Q3\A071-70.mp3,29.85795918367347,22050.0,92.28515625,0.12396097928285599,1301.0124521484322,A071-70,,,,
A073-143.mp3,..\data\audio\Q3\A073-143.mp3,30.352108843537415,44100.0,112.34714673913044,0.078955739736557,2992.8670538200868,A073-143,,,,
A074-91.mp3,..\data\audio\Q2\A074-91.mp3,29.415034013605442,44100.0,109.95678191489361,0.2288631945848465,2937.353052201231,A074-91,,,,
A077-122.mp3,..\data\audio\Q1\A077-122.mp3,29.15265306122449,22050.0,123.046875,0.22101247310638428,2401.931296826225,A077-122,,,,
A078-173.mp3,..\data\audio\Q4\A078-173.mp3,30.06,32000.0,113.63636363636364,0.09036463499069214,1285.3453452998099,A078-173,,,,
A080-92.mp3,..\data\audio\Q2\A080-92.mp3,30.197392290249432,44100.0,126.04801829268293,0.23161041736602783,2883.2553752224403,A080-92,,,,
A081-67.mp3,..\data\audio\Q3\A081-67.mp3,29.578798185941043,44100.0,166.70866935483872,0.03402812406420708,1875.173876131641,A081-67,,,,
A082-93.mp3,..\data\audio\Q2\A082-93.mp3,30.06,32000.0,129.31034482758622,0.2580675184726715,2659.996483446011,A082-93,,,,
A083-158.mp3,..\data\audio\Q3\A083-158.mp3,30.0,44100.0,147.65625,0.05435580015182495,2469.920525409592,A083-158,,,,
A084-75.mp3,..\data\audio\Q3\A084-75.mp3,29.952,32000.0,156.25,0.1480279117822647,2462.2989182154265,A084-75,,,,
A085-69.mp3,..\data\audio\Q3\A085-69.mp3,29.835895691609977,44100.0,80.74951171875,0.08593808114528656,2337.385693982588,A085-69,,,,
A086-123.mp3,..\data\audio\Q1\A086-123.mp3,29.999954648526078,22050.0,112.34714673913044,0.12762708961963654,3828.1789508844913,A086-123,,,,
A087-165.mp3,..\data\audio\Q2\A087-165.mp3,29.61675736961451,44100.0,107.666015625,0.11478951573371887,4476.232308236461,A087-165,,,,
A088-136.mp3,..\data\audio\Q4\A088-136.mp3,30.0,44100.0,129.19921875,0.09785092622041702,2378.741471080844,A088-136,,,,
A090-94.mp3,..\data\audio\Q2\A090-94.mp3,30.0,44100.0,95.703125,0.16799286007881165,2638.9041047914066,A090-94,,,,
A091-95.mp3,..\data\audio\Q2\A091-95.mp3,30.106326530612243,44100.0,112.34714673913044,0.19727438688278198,2912.2265217705617,A091-95,,,,
A092-96.mp3,..\data\audio\Q1\A092-96.mp3,29.1265306122449,22050.0,151.99908088235293,0.09242802858352661,1817.365975693154,A092-96,,,,
A094-110.mp3,..\data\audio\Q1\A094-110.mp3,30.06,32000.0,113.63636363636364,0.0642244964838028,2520.788056075239,A094-110,,,,
A095-113.mp3,..\data\audio\Q1\A095-113.mp3,30.0,44100.0,161.4990234375,0.19558468461036682,3432.26681784262,A095-113,,,,
A096-68.mp3,..\data\audio\Q3\A096-68.mp3,30.0,44100.0,68.90625,0.25442811846733093,1960.5921597972767,A096-68,,,,
A097-152.mp3,..\data\audio\Q3\A097-152.mp3,30.04437641723356,44100.0,129.19921875,0.0841512531042099,1539.5358664169257,A097-152,,,,
A098-154.mp3,..\data\audio\Q4\A098-154.mp3,30.0,44100.0,198.76802884615384,0.15040822327136993,1150.918498829347,A098-154,,,,
A100-124.mp3,..\data\audio\Q1\A100-124.mp3,29.15265306122449,22050.0,172.265625,0.1248580813407898,3001.7487123704577,A100-124,,,,
A101-111.mp3,..\data\audio\Q1\A101-111.mp3,29.53578231292517,44100.0,139.6748310810811,0.10115129500627518,2626.7387163540798,A101-111,,,,
A102-114.mp3,..\data\audio\Q1\A102-114.mp3,29.95374149659864,44100.0,117.45383522727273,0.09756946563720703,4219.655124940637,A102-114,,,,
A103-99.mp3,..\data\audio\Q2\A103-99.mp3,30.0,44100.0,135.99917763157896,0.05589986592531204,2806.5385924131792,A103-99,,,,
A104-119.mp3,..\data\audio\Q1\A104-119.mp3,29.41455782312925,22050.0,135.99917763157896,0.20097878575325012,2654.1951286168937,A104-119,,,,
A105-117.mp3,..\data\audio\Q1\A105-117.mp3,30.06,32000.0,110.29411764705883,0.08613098412752151,3295.7832653719097,A105-117,,,,
A106-100.mp3,..\data\audio\Q3\A106-100.mp3,30.0,44100.0,135.99917763157896,0.10302399843931198,1242.39436308807,A106-100,,,,
A107-115.mp3,..\data\audio\Q1\A107-115.mp3,30.06,32000.0,113.63636363636364,0.09438389539718628,3048.41539765535,A107-115,,,,
A109-138.mp3,..\data\audio\Q4\A109-138.mp3,30.43827664399093,44100.0,224.69429347826087,0.10280603915452957,1749.4291122780785,A109-138,,,,
A111-141.mp3,..\data\audio\Q4\A111-141.mp3,29.999954648526078,22050.0,123.046875,0.12980230152606964,1429.315851477764,A111-141,,,,
A114-120.mp3,..\data\audio\Q1\A114-120.mp3,29.628662131519274,44100.0,109.95678191489361,0.07732351869344711,3348.001686572936,A114-120,,,,
A115-84.mp3,..\data\audio\Q1\A115-84.mp3,30.06,32000.0,117.1875,0.031095949932932854,2664.406749003462,A115-84,,,,
A116-135.mp3,..\data\audio\Q2\A116-135.mp3,30.819501133786847,44100.0,86.1328125,0.057239700108766556,2433.2832099186435,A116-135,,,,
A117-76.mp3,..\data\audio\Q3\A117-76.mp3,29.88408163265306,22050.0,112.34714673913044,0.11960583925247192,1992.29180959014,A117-76,,,,
A119-151.mp3,..\data\audio\Q4\A119-151.mp3,30.0,44100.0,135.99917763157896,0.07095566391944885,1705.0720544977391,A119-151,,,,
A120-168.mp3,..\data\audio\Q4\A120-168.mp3,30.06,32000.0,107.14285714285714,0.08117134124040604,1112.049723035788,A120-168,,,,
A126-77.mp3,..\data\audio\Q3\A126-77.mp3,30.06,32000.0,93.75,0.01862012781202793,2058.715911481583,A126-77,,,,
A127-133.mp3,..\data\audio\Q2\A127-133.mp3,29.69734693877551,44100.0,114.84375,0.24337267875671387,4449.995022138254,A127-133,,,,
A128-109.mp3,..\data\audio\Q1\A128-109.mp3,29.999954648526078,22050.0,95.703125,0.3723698556423187,3081.937917978681,A128-109,,,,
A130-162.mp3,..\data\audio\Q3\A130-162.mp3,30.0,44100.0,93.96306818181819,0.0919833555817604,1570.8667891251994,A130-162,,,,
A131-101.mp3,..\data\audio\Q2\A131-101.mp3,30.0,44100.0,92.28515625,0.24223960936069489,2041.3271256578464,A131-101,,,,
A132-121.mp3,..\data\audio\Q1\A132-121.mp3,29.58222222222222,44100.0,107.666015625,0.1859627664089203,3566.2789578803186,A132-121,,,,
A134-142.mp3,..\data\audio\Q4\A134-142.mp3,29.1265306122449,22050.0,151.99908088235293,0.1772942692041397,939.7548781979042,A134-142,,,,
A136-97.mp3,..\data\audio\Q2\A136-97.mp3,29.936326530612245,22050.0,99.38401442307692,0.18315809965133667,2654.7918625677803,A136-97,,,,
A137-153.mp3,..\data\audio\Q4\A137-153.mp3,30.173015873015874,44100.0,63.02400914634146,0.057719215750694275,868.1113091386201,A137-153,,,,
A140-166.mp3,..\data\audio\Q2\A140-166.mp3,29.64204081632653,44100.0,161.4990234375,0.30617469549179077,2659.7059160578738,A140-166,,,,
A141-139.mp3,..\data\audio\Q4\A141-139.mp3,29.309024943310657,22050.0,123.046875,0.15764667093753815,1654.2869809494496,A141-139,,,,
A142-98.mp3,..\data\audio\Q2\A142-98.mp3,30.0,44100.0,143.5546875,0.2770179212093353,3070.364888394462,A142-98,,,,
A143-72.mp3,..\data\audio\Q3\A143-72.mp3,27.16734693877551,22050.0,107.666015625,0.08942403644323349,1570.2295227725028,A143-72,,,,
A145-134.mp3,..\data\audio\Q4\A145-134.mp3,30.0,44100.0,101.33272058823529,0.11766167730093002,2000.3503878092833,A145-134,,,,
A146-118.mp3,..\data\audio\Q1\A146-118.mp3,29.902947845804988,22050.0,123.046875,0.2690066695213318,2441.5329314247842,A146-118,,,,
A147-169.mp3,..\data\audio\Q2\A147-169.mp3,29.83047619047619,44100.0,99.38401442307692,0.3898073136806488,2619.09337347523,A147-169,,,,
A148-102.mp3,..\data\audio\Q1\A148-102.mp3,29.85795918367347,22050.0,129.19921875,0.09117557108402252,2582.5364051228808,A148-102,,,,
A150-132.mp3,..\data\audio\Q2\A150-132.mp3,29.906938775510206,44100.0,79.50721153846153,0.022499915212392807,2963.171853904383,A150-132,,,,
A151-172.mp3,..\data\audio\Q2\A151-172.mp3,29.30358276643991,44100.0,178.20581896551724,0.05190344899892807,3848.9530003556683,A151-172,,,,
A152-108.mp3,..\data\audio\Q1\A152-108.mp3,30.0,44100.0,99.38401442307692,0.10202307254076004,3283.1078157739776,A152-108,,,,
A153-130.mp3,..\data\audio\Q1\A153-130.mp3,29.444716553287982,22050.0,129.19921875,0.23679223656654358,2640.8560903950574,A153-130,,,,
A157-71.mp3,..\data\audio\Q3\A157-71.mp3,30.06,32000.0,96.15384615384616,0.07739610224962234,1927.9298311805337,A157-71,,,,
A159-164.mp3,..\data\audio\Q2\A159-164.mp3,30.20496598639456,44100.0,90.66611842105263,0.22337520122528076,2731.740041300647,A159-164,,,,
A160-149.mp3,..\data\audio\Q1\A160-149.mp3,30.06,32000.0,129.31034482758622,0.13737301528453827,1972.5595353437218,A160-149,,,,
A162.mp3,..\data\audio\Q1\A162.mp3,30.0,44100.0,90.66611842105263,0.030830347910523415,3724.2179710372357,A162,,,,
A165.mp3,..\data\audio\Q4\A165.mp3,30.0,44100.0,120.18531976744185,0.09469759464263916,1055.7792282140304,A165,,,,
A166.mp3,..\data\audio\Q1\A166.mp3,29.556848072562357,44100.0,80.74951171875,0.22889792919158936,3084.5737659201673,A166,,,,
A167.mp3,..\data\audio\Q1\A167.mp3,30.0,44100.0,80.74951171875,0.19392728805541992,2556.903380345579,A167,,,,
A168.mp3,..\data\audio\Q4\A168.mp3,30.480294784580497,44100.0,206.71875,0.022957365959882736,1400.8536299643613,A168,,,,
A170.mp3,..\data\audio\Q3\A170.mp3,30.0,44100.0,95.703125,0.16666391491889954,1231.3911209981077,A170,,,,
A171.mp3,..\data\audio\Q3\A171.mp3,30.334172335600908,44100.0,129.19921875,0.036516301333904266,1036.6581875678469,A171,,,,
A172.mp3,..\data\audio\Q2\A172.mp3,30.072108843537414,44100.0,143.5546875,0.09192344546318054,2737.0365960052677,A172,,,,
A174.mp3,..\data\audio\Q2\A174.mp3,30.0,44100.0,114.84375,0.03837720304727554,3187.554848848301,A174,,,,
A176.mp3,..\data\audio\Q2\A176.mp3,29.883968253968256,44100.0,103.359375,0.19678984582424164,3779.216236685936,A176,,,,
A177.mp3,..\data\audio\Q2\A177.mp3,29.755986394557823,44100.0,90.66611842105263,0.18182483315467834,1536.38118316324,A177,,,,
A178.mp3,..\data\audio\Q4\A178.mp3,29.63546485260771,44100.0,107.666015625,0.032631512731313705,1995.62010743895,A178,,,,
A179.mp3,..\data\audio\Q4\A179.mp3,30.30328798185941,44100.0,114.84375,0.14238129556179047,3076.150396329292,A179,,,,
A182.mp3,..\data\audio\Q2\A182.mp3,30.0,44100.0,172.265625,0.30093252658843994,2612.954261258682,A182,,,,
A183.mp3,..\data\audio\Q2\A183.mp3,30.0,44100.0,166.70866935483872,0.13267120718955994,3532.399987490287,A183,,,,
A186.mp3,..\data\audio\Q4\A186.mp3,30.0,44100.0,129.19921875,0.08708925545215607,2194.5105091493583,A186,,,,
A187.mp3,..\data\audio\Q1\A187.mp3,29.987074829931974,44100.0,112.34714673913044,0.24579870700836182,2606.7693428867283,A187,,,,
A188.mp3,..\data\audio\Q3\A188.mp3,30.134013605442178,44100.0,86.1328125,0.07388291507959366,1035.5811813317828,A188,,,,
A190.mp3,..\data\audio\Q4\A190.mp3,30.08607709750567,44100.0,143.5546875,0.15134067833423615,2078.9230006221496,A190,,,,
A191.mp3,..\data\audio\Q3\A191.mp3,30.0,44100.0,75.99954044117646,0.10479442030191422,2649.5820619270553,A191,,,,
A192.mp3,..\data\audio\Q4\A192.mp3,30.143356009070295,44100.0,126.04801829268293,0.08111274987459183,2427.3721230427027,A192,,,,
A193.mp3,..\data\audio\Q2\A193.mp3,29.914444444444445,44100.0,109.95678191489361,0.09122931212186813,2333.0978595111496,A193,,,,
A194.mp3,..\data\audio\Q2\A194.mp3,30.0,44100.0,117.45383522727273,0.2436041533946991,3355.1336966774784,A194,,,,
A195.mp3,..\data\audio\Q3\A195.mp3,30.0097052154195,22050.0,143.5546875,0.037734657526016235,1485.010027479379,A195,,,,
A196.mp3,..\data\audio\Q1\A196.mp3,30.066961451247167,44100.0,63.02400914634146,0.13725611567497253,2985.006112739871,A196,,,,
A198.mp3,..\data\audio\Q4\A198.mp3,30.590226757369614,44100.0,86.1328125,0.05705151706933975,1297.6339405786218,A198,,,,
,,,,,,,L001-141,L001-141.txt,..\data\lyrics\Q4\L001-141.txt,632.0,127.0
,,,,,,,L002-157,L002-157.txt,..\data\lyrics\Q3\L002-157.txt,474.0,106.0
,,,,,,,L004-120,L004-120.txt,..\data\lyrics\Q1\L004-120.txt,1481.0,323.0
,,,,,,,L005-84,L005-84.txt,..\data\lyrics\Q1\L005-84.txt,820.0,181.0
,,,,,,,L006-135,L006-135.txt,..\data\lyrics\Q2\L006-135.txt,2104.0,412.0
,,,,,,,L007-76,L007-76.txt,..\data\lyrics\Q3\L007-76.txt,1072.0,216.0
,,,,,,,L008-146,L008-146.txt,..\data\lyrics\Q3\L008-146.txt,1061.0,234.0
,,,,,,,L009-151,L009-151.txt,..\data\lyrics\Q4\L009-151.txt,371.0,76.0
,,,,,,,L010-168,L010-168.txt,..\data\lyrics\Q4\L010-168.txt,687.0,137.0
,,,,,,,L011-156,L011-156.txt,..\data\lyrics\Q4\L011-156.txt,1207.0,236.0
,,,,,,,L012-81,L012-81.txt,..\data\lyrics\Q1\L012-81.txt,1168.0,285.0
,,,,,,,L013-159,L013-159.txt,..\data\lyrics\Q3\L013-159.txt,1118.0,242.0
,,,,,,,L014-137,L014-137.txt,..\data\lyrics\Q4\L014-137.txt,671.0,133.0
,,,,,,,L015-160,L015-160.txt,..\data\lyrics\Q3\L015-160.txt,894.0,207.0
,,,,,,,L016-77,L016-77.txt,..\data\lyrics\Q3\L016-77.txt,932.0,180.0
,,,,,,,L017-133,L017-133.txt,..\data\lyrics\Q2\L017-133.txt,1093.0,218.0
,,,,,,,L018-109,L018-109.txt,..\data\lyrics\Q1\L018-109.txt,2999.0,668.0
,,,,,,,L020-162,L020-162.txt,..\data\lyrics\Q3\L020-162.txt,640.0,145.0
,,,,,,,L021-101,L021-101.txt,..\data\lyrics\Q2\L021-101.txt,2976.0,610.0
,,,,,,,L022-121,L022-121.txt,..\data\lyrics\Q1\L022-121.txt,1861.0,369.0
,,,,,,,L024-142,L024-142.txt,..\data\lyrics\Q4\L024-142.txt,604.0,123.0
,,,,,,,L025-86,L025-86.txt,..\data\lyrics\Q4\L025-86.txt,666.0,141.0
,,,,,,,L026-97,L026-97.txt,..\data\lyrics\Q2\L026-97.txt,833.0,170.0
,,,,,,,L027-153,L027-153.txt,..\data\lyrics\Q4\L027-153.txt,784.0,170.0
,,,,,,,L028-150,L028-150.txt,..\data\lyrics\Q3\L028-150.txt,925.0,193.0
,,,,,,,L030-166,L030-166.txt,..\data\lyrics\Q2\L030-166.txt,1212.0,237.0
,,,,,,,L031-139,L031-139.txt,..\data\lyrics\Q4\L031-139.txt,615.0,133.0
,,,,,,,L032-98,L032-98.txt,..\data\lyrics\Q2\L032-98.txt,1140.0,227.0
,,,,,,,L033-72,L033-72.txt,..\data\lyrics\Q3\L033-72.txt,1185.0,237.0
,,,,,,,L034-79,L034-79.txt,..\data\lyrics\Q3\L034-79.txt,1018.0,213.0
,,,,,,,L035-134,L035-134.txt,..\data\lyrics\Q4\L035-134.txt,807.0,171.0
,,,,,,,L036-118,L036-118.txt,..\data\lyrics\Q1\L036-118.txt,873.0,192.0
,,,,,,,L037-169,L037-169.txt,..\data\lyrics\Q2\L037-169.txt,1606.0,320.0
,,,,,,,L038-102,L038-102.txt,..\data\lyrics\Q1\L038-102.txt,1150.0,259.0
,,,,,,,L040-132,L040-132.txt,..\data\lyrics\Q2\L040-132.txt,1482.0,281.0
,,,,,,,L041-172,L041-172.txt,..\data\lyrics\Q2\L041-172.txt,847.0,146.0
,,,,,,,L042-108,L042-108.txt,..\data\lyrics\Q1\L042-108.txt,1031.0,219.0
,,,,,,,L043-130,L043-130.txt,..\data\lyrics\Q1\L043-130.txt,1245.0,250.0
,,,,,,,L044-107,L044-107.txt,..\data\lyrics\Q1\L044-107.txt,1249.0,271.0
,,,,,,,L045-145,L045-145.txt,..\data\lyrics\Q1\L045-145.txt,909.0,177.0
,,,,,,,L046-147,L046-147.txt,..\data\lyrics\Q3\L046-147.txt,592.0,120.0
,,,,,,,L047-71,L047-71.txt,..\data\lyrics\Q3\L047-71.txt,629.0,133.0
,,,,,,,L048-163,L048-163.txt,..\data\lyrics\Q3\L048-163.txt,1013.0,215.0
,,,,,,,L049-164,L049-164.txt,..\data\lyrics\Q2\L049-164.txt,2372.0,499.0
,,,,,,,L050-149,L050-149.txt,..\data\lyrics\Q1\L050-149.txt,841.0,194.0
,,,,,,,L051,L051.txt,..\data\lyrics\Q4\L051.txt,596.0,123.0
,,,,,,,L052,L052.txt,..\data\lyrics\Q4\L052.txt,934.0,187.0
,,,,,,,L053,L053.txt,..\data\lyrics\Q3\L053.txt,1127.0,226.0
,,,,,,,L054,L054.txt,..\data\lyrics\Q3\L054.txt,520.0,109.0
,,,,,,,L055,L055.txt,..\data\lyrics\Q1\L055.txt,1671.0,366.0
,,,,,,,L058,L058.txt,..\data\lyrics\Q2\L058.txt,805.0,179.0
,,,,,,,L059,L059.txt,..\data\lyrics\Q1\L059.txt,1482.0,321.0
,,,,,,,L060,L060.txt,..\data\lyrics\Q2\L060.txt,742.0,151.0
,,,,,,,L061,L061.txt,..\data\lyrics\Q1\L061.txt,729.0,164.0
,,,,,,,L063,L063.txt,..\data\lyrics\Q2\L063.txt,1236.0,245.0
,,,,,,,L064,L064.txt,..\data\lyrics\Q1\L064.txt,1620.0,336.0
,,,,,,,L065,L065.txt,..\data\lyrics\Q2\L065.txt,988.0,232.0
,,,,,,,L066,L066.txt,..\data\lyrics\Q3\L066.txt,481.0,101.0
,,,,,,,L067,L067.txt,..\data\lyrics\Q4\L067.txt,847.0,185.0
,,,,,,,L068,L068.txt,..\data\lyrics\Q3\L068.txt,324.0,70.0
,,,,,,,L069,L069.txt,..\data\lyrics\Q1\L069.txt,1122.0,221.0
,,,,,,,L070,L070.txt,..\data\lyrics\Q2\L070.txt,1512.0,269.0
,,,,,,,L071,L071.txt,..\data\lyrics\Q4\L071.txt,1464.0,316.0
,,,,,,,L072,L072.txt,..\data\lyrics\Q1\L072.txt,740.0,155.0
,,,,,,,L073,L073.txt,..\data\lyrics\Q2\L073.txt,1758.0,362.0
,,,,,,,L074,L074.txt,..\data\lyrics\Q1\L074.txt,755.0,169.0
,,,,,,,L075,L075.txt,..\data\lyrics\Q2\L075.txt,3911.0,849.0
,,,,,,,L076,L076.txt,..\data\lyrics\Q2\L076.txt,1291.0,289.0
,,,,,,,L078,L078.txt,..\data\lyrics\Q2\L078.txt,1335.0,303.0
,,,,,,,L079,L079.txt,..\data\lyrics\Q3\L079.txt,788.0,171.0
,,,,,,,L080,L080.txt,..\data\lyrics\Q4\L080.txt,430.0,84.0
,,,,,,,L082,L082.txt,..\data\lyrics\Q4\L082.txt,605.0,117.0
,,,,,,,L083,L083.txt,..\data\lyrics\Q4\L083.txt,1360.0,284.0
,,,,,,,L084,L084.txt,..\data\lyrics\Q3\L084.txt,844.0,181.0
,,,,,,,L085,L085.txt,..\data\lyrics\Q3\L085.txt,873.0,190.0
,,,,,,,L087,L087.txt,..\data\lyrics\Q4\L087.txt,611.0,120.0
,,,,,,,L088,L088.txt,..\data\lyrics\Q3\L088.txt,733.0,137.0
,,,,,,,L089,L089.txt,..\data\lyrics\Q1\L089.txt,1089.0,214.0
,,,,,,,L090,L090.txt,..\data\lyrics\Q1\L090.txt,1061.0,197.0
,,,,,,,L091,L091.txt,..\data\lyrics\Q4\L091.txt,635.0,137.0
,,,,,,,L092,L092.txt,..\data\lyrics\Q1\L092.txt,589.0,136.0
,,,,,,,L093,L093.txt,..\data\lyrics\Q1\L093.txt,1605.0,335.0
,,,,,,,L095,L095.txt,..\data\lyrics\Q3\L095.txt,813.0,162.0
,,,,,,,L096,L096.txt,..\data\lyrics\Q3\L096.txt,757.0,164.0
,,,,,,,L097,L097.txt,..\data\lyrics\Q1\L097.txt,1475.0,312.0
,,,,,,,L098,L098.txt,..\data\lyrics\Q3\L098.txt,955.0,188.0
,,,,,,,L099,L099.txt,..\data\lyrics\Q2\L099.txt,600.0,128.0
,,,,,,,L100,L100.txt,..\data\lyrics\Q1\L100.txt,1599.0,339.0
,,,,,,,L101,L101.txt,..\data\lyrics\Q2\L101.txt,554.0,120.0
,,,,,,,L102,L102.txt,..\data\lyrics\Q2\L102.txt,1229.0,261.0
,,,,,,,L103,L103.txt,..\data\lyrics\Q4\L103.txt,877.0,184.0
,,,,,,,L104,L104.txt,..\data\lyrics\Q3\L104.txt,950.0,197.0
,,,,,,,L105,L105.txt,..\data\lyrics\Q2\L105.txt,1149.0,293.0
,,,,,,,L107,L107.txt,..\data\lyrics\Q1\L107.txt,664.0,145.0
,,,,,,,L108,L108.txt,..\data\lyrics\Q4\L108.txt,1175.0,236.0
,,,,,,,L109,L109.txt,..\data\lyrics\Q3\L109.txt,754.0,162.0
,,,,,,,L110,L110.txt,..\data\lyrics\Q3\L110.txt,738.0,156.0
