filename,path,duration,sr,tempo,rms,spectral_centroid
MT0000040632.mp3,..\data\audio\Q1\MT0000040632.mp3,30.06,32000,98.6842105263158,0.20284992456436157,2130.0487537436993
MT0000040773.mp3,..\data\audio\Q1\MT0000040773.mp3,30.06,32000,117.1875,0.10937447845935822,1486.7176330285074
MT0000045345.mp3,..\data\audio\Q1\MT0000045345.mp3,30.06,32000,120.96774193548387,0.21594715118408203,2788.091189015955
MT0000080053.mp3,..\data\audio\Q1\MT0000080053.mp3,29.15265306122449,22050,143.5546875,0.21860666573047638,1149.990919595468
MT0000091401.mp3,..\data\audio\Q1\MT0000091401.mp3,29.831836734693876,22050,78.30255681818181,0.09256527572870255,1989.9955452927895
MT0000093583.mp3,..\data\audio\Q1\MT0000093583.mp3,29.16,32000,96.15384615384616,0.1718510240316391,2600.4064842748603
MT0000103874.mp3,..\data\audio\Q1\MT0000103874.mp3,29.936326530612245,22050,151.99908088235293,0.07597719877958298,2045.8052700495655
MT0000104363.mp3,..\data\audio\Q1\MT0000104363.mp3,30.06,32000,125.0,0.1257215291261673,2818.878182589951
MT0000105492.mp3,..\data\audio\Q1\MT0000105492.mp3,29.952,32000,101.35135135135135,0.09124798327684402,3011.252356591397
MT0000110175.mp3,..\data\audio\Q1\MT0000110175.mp3,30.06,32000,163.04347826086956,0.20327967405319214,2678.631653084421
MT0000113311.mp3,..\data\audio\Q1\MT0000113311.mp3,29.90730158730159,44100,107.666015625,0.09734070301055908,2053.094726458063
MT0000119987.mp3,..\data\audio\Q1\MT0000119987.mp3,30.06,32000,129.31034482758622,0.21979409456253052,2583.446846723955
MT0000128573.mp3,..\data\audio\Q1\MT0000128573.mp3,30.06,32000,150.0,0.07731044292449951,1406.1738575156407
MT0000146966.mp3,..\data\audio\Q1\MT0000146966.mp3,30.06,32000,104.16666666666667,0.2754627466201782,2460.0876957826276
MT0000161127.mp3,..\data\audio\Q1\MT0000161127.mp3,30.06,32000,125.0,0.13055071234703064,2200.1582269584005
MT0000174580.mp3,..\data\audio\Q1\MT0000174580.mp3,30.06,32000,107.14285714285714,0.1536584198474884,3149.1933186922224
MT0000185601.mp3,..\data\audio\Q1\MT0000185601.mp3,30.06,32000,79.7872340425532,0.32547491788864136,1875.7987319261215
MT0000197431.mp3,..\data\audio\Q1\MT0000197431.mp3,29.85795918367347,22050,89.10290948275862,0.18765252828598022,2030.1887216629586
MT0000204016.mp3,..\data\audio\Q1\MT0000204016.mp3,30.06,32000,98.6842105263158,0.10903656482696533,961.2708193453045
MT0000225806.mp3,..\data\audio\Q1\MT0000225806.mp3,30.06,32000,89.28571428571429,0.09906803071498871,2451.5640075014308
MT0000245808.mp3,..\data\audio\Q1\MT0000245808.mp3,30.06,32000,178.57142857142858,0.1498977690935135,2662.835125853811
MT0000249842.mp3,..\data\audio\Q1\MT0000249842.mp3,30.06,32000,163.04347826086956,0.27018967270851135,2779.9809268921676
MT0000252574.mp3,..\data\audio\Q1\MT0000252574.mp3,30.06,32000,125.0,0.1410858929157257,2921.3244577332084
MT0000271454.mp3,..\data\audio\Q1\MT0000271454.mp3,30.06,32000,120.96774193548387,0.05707378312945366,1777.4620141717915
MT0000302038.mp3,..\data\audio\Q1\MT0000302038.mp3,30.06,32000,156.25,0.11413093656301498,3028.21729876741
MT0000310204.mp3,..\data\audio\Q1\MT0000310204.mp3,30.06,32000,117.1875,0.14698100090026855,2741.5604021195213
MT0000315363.mp3,..\data\audio\Q1\MT0000315363.mp3,30.06,32000,138.88888888888889,0.14852274954319,1960.2022921148625
MT0000317770.mp3,..\data\audio\Q1\MT0000317770.mp3,30.06,32000,91.46341463414635,0.08432526886463165,1808.0068661441296
MT0000325093.mp3,..\data\audio\Q1\MT0000325093.mp3,30.06,32000,129.31034482758622,0.25395867228507996,2941.4793098738483
MT0000344141.mp3,..\data\audio\Q1\MT0000344141.mp3,30.06,32000,113.63636363636364,0.08153483271598816,2690.4821071160723
MT0000364027.mp3,..\data\audio\Q1\MT0000364027.mp3,30.06,32000,120.96774193548387,0.17318548262119293,1548.3516077155032
MT0000369188.mp3,..\data\audio\Q1\MT0000369188.mp3,30.06,32000,163.04347826086956,0.12689758837223053,3934.654848742867
MT0000392975.mp3,..\data\audio\Q1\MT0000392975.mp3,30.06,32000,93.75,0.08976518362760544,2101.5837327680206
MT0000400490.mp3,..\data\audio\Q1\MT0000400490.mp3,30.06,32000,63.559322033898304,0.21108897030353546,2764.3148247682175
MT0000401186.mp3,..\data\audio\Q1\MT0000401186.mp3,30.06,32000,89.28571428571429,0.09493692219257355,2294.646270053901
MT0000401600.mp3,..\data\audio\Q1\MT0000401600.mp3,30.06,32000,117.1875,0.22819748520851135,2518.388511403266
MT0000414517.mp3,..\data\audio\Q1\MT0000414517.mp3,30.06,32000,144.23076923076923,0.174741730093956,1941.1756718298038
MT0000426880.mp3,..\data\audio\Q1\MT0000426880.mp3,30.06,32000,129.31034482758622,0.17817172408103943,2690.672534802984
MT0000434716.mp3,..\data\audio\Q1\MT0000434716.mp3,30.06,32000,170.45454545454547,0.10374147444963455,1617.5365768622828
MT0000442827.mp3,..\data\audio\Q1\MT0000442827.mp3,30.06,32000,96.15384615384616,0.0708606019616127,1057.4014606619837
MT0000475876.mp3,..\data\audio\Q1\MT0000475876.mp3,30.06,32000,96.15384615384616,0.177451029419899,3551.4579062331886
MT0000481003.mp3,..\data\audio\Q1\MT0000481003.mp3,29.936326530612245,22050,117.45383522727273,0.12130622565746307,1913.310847626908
MT0000497520.mp3,..\data\audio\Q1\MT0000497520.mp3,30.06,32000,98.6842105263158,0.18561196327209473,3124.0705918847575
MT0000518591.mp3,..\data\audio\Q1\MT0000518591.mp3,30.06,32000,117.1875,0.10456077754497528,3378.32457601623
MT0000522450.mp3,..\data\audio\Q1\MT0000522450.mp3,30.06,32000,110.29411764705883,0.160111203789711,2738.7565332998333
MT0000540286.mp3,..\data\audio\Q1\MT0000540286.mp3,30.06,32000,197.3684210526316,0.08085627108812332,1344.6926553183248
MT0000546446.mp3,..\data\audio\Q1\MT0000546446.mp3,30.06,32000,117.1875,0.2019420862197876,2805.671059497365
MT0000556349.mp3,..\data\audio\Q1\MT0000556349.mp3,29.936326530612245,22050,99.38401442307692,0.10064926743507385,937.2175792784625
MT0000581530.mp3,..\data\audio\Q1\MT0000581530.mp3,30.06,32000,104.16666666666667,0.11106912046670914,2368.1362110420487
MT0000615489.mp3,..\data\audio\Q1\MT0000615489.mp3,30.06,32000,178.57142857142858,0.31111302971839905,2894.397049250545
MT0000621840.mp3,..\data\audio\Q1\MT0000621840.mp3,30.06,32000,156.25,0.10370434820652008,2287.2754253253397
MT0000664362.mp3,..\data\audio\Q1\MT0000664362.mp3,30.06,32000,76.53061224489795,0.07649967819452286,1280.4694202018488
MT0000672880.mp3,..\data\audio\Q1\MT0000672880.mp3,30.06,32000,138.88888888888889,0.160622701048851,2067.6718745285143
MT0000704913.mp3,..\data\audio\Q1\MT0000704913.mp3,30.040816326530614,22050,89.10290948275862,0.14968536794185638,2296.8903055766596
MT0000712071.mp3,..\data\audio\Q1\MT0000712071.mp3,30.06,32000,107.14285714285714,0.20069339871406555,1983.6599322248974
MT0000712316.mp3,..\data\audio\Q1\MT0000712316.mp3,30.06,32000,144.23076923076923,0.2083132117986679,2722.9879314077766
MT0000714708.mp3,..\data\audio\Q1\MT0000714708.mp3,30.06,32000,120.96774193548387,0.18359529972076416,3058.1853994521975
MT0000716124.mp3,..\data\audio\Q1\MT0000716124.mp3,30.06,32000,81.52173913043478,0.18340177834033966,2837.261938832542
MT0000721873.mp3,..\data\audio\Q1\MT0000721873.mp3,30.06,32000,113.63636363636364,0.15568487346172333,3486.5301811404174
MT0000737624.mp3,..\data\audio\Q1\MT0000737624.mp3,10.08,16000,117.1875,0.10886462777853012,801.7530357470529
MT0000737807.mp3,..\data\audio\Q1\MT0000737807.mp3,30.096,32000,113.63636363636364,0.1838655024766922,1997.35162485213
MT0000766316.mp3,..\data\audio\Q1\MT0000766316.mp3,29.15265306122449,22050,135.99917763157896,0.17097218334674835,1995.278318994956
MT0000772749.mp3,..\data\audio\Q1\MT0000772749.mp3,30.06,32000,117.1875,0.09186606109142303,1183.6807583259326
MT0000773391.mp3,..\data\audio\Q1\MT0000773391.mp3,30.096,32000,91.46341463414635,0.13846559822559357,3278.7277138241407
MT0000807741.mp3,..\data\audio\Q1\MT0000807741.mp3,30.040816326530614,22050,151.99908088235293,0.14642557501792908,1315.127721972983
MT0000826010.mp3,..\data\audio\Q1\MT0000826010.mp3,30.040816326530614,44100,178.20581896551724,0.17579202353954315,2187.3344292334655
MT0000851865.mp3,..\data\audio\Q1\MT0000851865.mp3,30.06,32000,96.15384615384616,0.08903505653142929,1404.6235383528108
MT0000854722.mp3,..\data\audio\Q1\MT0000854722.mp3,30.06,32000,107.14285714285714,0.21149402856826782,2393.1865306228347
MT0000863543.mp3,..\data\audio\Q1\MT0000863543.mp3,30.06,32000,110.29411764705883,0.10453144460916519,2744.6783327395183
MT0000865478.mp3,..\data\audio\Q1\MT0000865478.mp3,30.06,32000,110.29411764705883,0.25269320607185364,2465.832592036867
MT0000871290.mp3,..\data\audio\Q1\MT0000871290.mp3,30.06,32000,98.6842105263158,0.15497121214866638,2108.788503236483
MT0000875520.mp3,..\data\audio\Q1\MT0000875520.mp3,30.06,32000,117.1875,0.15868884325027466,2735.101685861627
MT0000886390.mp3,..\data\audio\Q1\MT0000886390.mp3,30.06,32000,93.75,0.13986259698867798,1739.576624426075
MT0000897883.mp3,..\data\audio\Q1\MT0000897883.mp3,30.06,32000,125.0,0.26181113719940186,2192.3253309435077
MT0000936370.mp3,..\data\audio\Q1\MT0000936370.mp3,30.06,32000,133.92857142857142,0.14219559729099274,2443.4882014730224
MT0000948111.mp3,..\data\audio\Q1\MT0000948111.mp3,30.06,32000,73.52941176470588,0.10009154677391052,1946.8890455718197
MT0000954088.mp3,..\data\audio\Q1\MT0000954088.mp3,30.06,32000,156.25,0.12591592967510223,1388.6452414807538
MT0000982297.mp3,..\data\audio\Q1\MT0000982297.mp3,30.06,32000,178.57142857142858,0.11407911032438278,1891.6550939942301
MT0000987523.mp3,..\data\audio\Q1\MT0000987523.mp3,30.06,32000,98.6842105263158,0.07061644643545151,2682.1700565596343
MT0000992846.mp3,..\data\audio\Q1\MT0000992846.mp3,30.096,32000,76.53061224489795,0.1756543517112732,2532.9188347075146
MT0001026170.mp3,..\data\audio\Q1\MT0001026170.mp3,29.936326530612245,22050,143.5546875,0.10930462181568146,2133.3823544291536
MT0001053268.mp3,..\data\audio\Q1\MT0001053268.mp3,30.024,32000,170.45454545454547,0.08856536448001862,2327.229858804149
MT0001082164.mp3,..\data\audio\Q1\MT0001082164.mp3,30.06,32000,133.92857142857142,0.0918499156832695,3096.0410902951353
MT0001084444.mp3,..\data\audio\Q1\MT0001084444.mp3,29.962448979591837,22050,117.45383522727273,0.11579891294240952,1859.2657763876605
MT0001117815.mp3,..\data\audio\Q1\MT0001117815.mp3,30.06,32000,76.53061224489795,0.16408409178256989,1932.8406677373557
MT0001135075.mp3,..\data\audio\Q1\MT0001135075.mp3,30.06,32000,170.45454545454547,0.14057734608650208,1939.4586628181814
MT0001153847.mp3,..\data\audio\Q1\MT0001153847.mp3,30.06,32000,113.63636363636364,0.14313748478889465,2468.9904985588637
MT0001169715.mp3,..\data\audio\Q1\MT0001169715.mp3,30.040816326530614,44100,93.96306818181819,0.12313191592693329,2993.6574189330427
MT0001189913.mp3,..\data\audio\Q1\MT0001189913.mp3,30.06,32000,93.75,0.07856268435716629,2282.0680842913425
MT0001193331.mp3,..\data\audio\Q1\MT0001193331.mp3,30.06,32000,144.23076923076923,0.09167414158582687,2082.685463239754
MT0001202986.mp3,..\data\audio\Q1\MT0001202986.mp3,30.06,32000,96.15384615384616,0.09999493509531021,1939.6676509109866
MT0001217651.mp3,..\data\audio\Q1\MT0001217651.mp3,30.06,32000,101.35135135135135,0.2526029646396637,2860.207112410679
MT0001234946.mp3,..\data\audio\Q1\MT0001234946.mp3,30.06,32000,129.31034482758622,0.2332359105348587,2368.6713744012923
MT0001236649.mp3,..\data\audio\Q1\MT0001236649.mp3,30.06,32000,178.57142857142858,0.2369147390127182,2372.914223453944
MT0001243566.mp3,..\data\audio\Q1\MT0001243566.mp3,30.06,32000,107.14285714285714,0.23574323952198029,2917.812212916108
MT0001284282.mp3,..\data\audio\Q1\MT0001284282.mp3,30.06,32000,120.96774193548387,0.18775075674057007,3027.346645271362
MT0001289749.mp3,..\data\audio\Q1\MT0001289749.mp3,30.06,32000,129.31034482758622,0.024654142558574677,2900.0442897331322
MT0001292451.mp3,..\data\audio\Q1\MT0001292451.mp3,29.15265306122449,22050,80.74951171875,0.15838605165481567,1130.9047282473184
MT0001318718.mp3,..\data\audio\Q1\MT0001318718.mp3,30.06,32000,117.1875,0.15323244035243988,1680.4440460362187
MT0001335920.mp3,..\data\audio\Q1\MT0001335920.mp3,30.06,32000,150.0,0.07397887855768204,2129.521622911453
MT0001340713.mp3,..\data\audio\Q1\MT0001340713.mp3,30.06,32000,93.75,0.08381258696317673,3135.8918640105067
MT0001356476.mp3,..\data\audio\Q1\MT0001356476.mp3,30.06,32000,64.65517241379311,0.2284787893295288,2522.065056657712
MT0001391154.mp3,..\data\audio\Q1\MT0001391154.mp3,30.06,32000,107.14285714285714,0.08882535994052887,1673.7227270446595
MT0001418045.mp3,..\data\audio\Q1\MT0001418045.mp3,30.06,32000,113.63636363636364,0.08508138358592987,2272.123257216086
MT0001486960.mp3,..\data\audio\Q1\MT0001486960.mp3,30.06,32000,125.0,0.14617744088172913,1735.1330896735087
MT0001497191.mp3,..\data\audio\Q1\MT0001497191.mp3,30.06,32000,98.6842105263158,0.24012601375579834,2677.5299680832586
MT0001504929.mp3,..\data\audio\Q1\MT0001504929.mp3,30.06,32000,120.96774193548387,0.1413561999797821,3580.14181049887
MT0001509368.mp3,..\data\audio\Q1\MT0001509368.mp3,29.952,32000,78.125,0.08585312962532043,1954.7215726139655
MT0001514284.mp3,..\data\audio\Q1\MT0001514284.mp3,30.06,32000,144.23076923076923,0.16104887425899506,2046.0856843510933
MT0001521543.mp3,..\data\audio\Q1\MT0001521543.mp3,30.06,32000,96.15384615384616,0.11190567165613174,1698.8232692031556
MT0001526514.mp3,..\data\audio\Q1\MT0001526514.mp3,30.06,32000,125.0,0.15387871861457825,3186.3483421880337
MT0001531856.mp3,..\data\audio\Q1\MT0001531856.mp3,30.06,32000,117.1875,0.17892809212207794,2321.2839358085894
MT0001574245.mp3,..\data\audio\Q1\MT0001574245.mp3,29.805714285714284,22050,135.99917763157896,0.14736883342266083,2428.517927059138
MT0001586807.mp3,..\data\audio\Q1\MT0001586807.mp3,29.936326530612245,22050,103.359375,0.12223491817712784,1591.5684108294017
MT0001605268.mp3,..\data\audio\Q1\MT0001605268.mp3,30.06,32000,91.46341463414635,0.12521019577980042,2347.9696613711194
MT0001609626.mp3,..\data\audio\Q1\MT0001609626.mp3,30.06,32000,178.57142857142858,0.22528348863124847,2953.941895650203
MT0001610102.mp3,..\data\audio\Q1\MT0001610102.mp3,30.06,32000,113.63636363636364,0.2093464583158493,3307.5562433630007
MT0001639011.mp3,..\data\audio\Q1\MT0001639011.mp3,30.06,32000,133.92857142857142,0.21192197501659393,3459.085650684464
MT0001671399.mp3,..\data\audio\Q1\MT0001671399.mp3,30.06,32000,81.52173913043478,0.12587574124336243,2150.0777808505927
MT0001680969.mp3,..\data\audio\Q1\MT0001680969.mp3,30.06,32000,178.57142857142858,0.19127170741558075,2550.747012102625
MT0001696863.mp3,..\data\audio\Q1\MT0001696863.mp3,29.16,32000,110.29411764705883,0.16255976259708405,2366.758540019251
MT0001701648.mp3,..\data\audio\Q1\MT0001701648.mp3,30.06,32000,113.63636363636364,0.08061734586954117,1747.5310296825876
MT0001703346.mp3,..\data\audio\Q1\MT0001703346.mp3,30.06,32000,110.29411764705883,0.07313533872365952,1953.251402020897
MT0001705355.mp3,..\data\audio\Q1\MT0001705355.mp3,30.06,32000,208.33333333333334,0.0798690989613533,2189.159887701606
MT0001741017.mp3,..\data\audio\Q1\MT0001741017.mp3,29.88,32000,96.15384615384616,0.101241834461689,1900.4141362434457
MT0001753457.mp3,..\data\audio\Q1\MT0001753457.mp3,30.06,32000,104.16666666666667,0.06660956889390945,1579.812468793196
MT0001757676.mp3,..\data\audio\Q1\MT0001757676.mp3,30.06,32000,133.92857142857142,0.10949847847223282,1470.8957794564926
MT0001770136.mp3,..\data\audio\Q1\MT0001770136.mp3,30.06,32000,98.6842105263158,0.14811210334300995,3036.337306466566
MT0001795697.mp3,..\data\audio\Q1\MT0001795697.mp3,29.805714285714284,22050,161.4990234375,0.14091280102729797,2115.6500046600418
MT0001798303.mp3,..\data\audio\Q1\MT0001798303.mp3,30.06,32000,101.35135135135135,0.15464286506175995,3457.3682740276886
MT0001829666.mp3,..\data\audio\Q1\MT0001829666.mp3,30.06,32000,98.6842105263158,0.177821546792984,2544.223929047909
MT0001831738.mp3,..\data\audio\Q1\MT0001831738.mp3,30.06,32000,89.28571428571429,0.1645299345254898,2537.6341830353267
MT0001855865.mp3,..\data\audio\Q1\MT0001855865.mp3,30.06,32000,98.6842105263158,0.19439716637134552,1970.9526740790996
MT0001889244.mp3,..\data\audio\Q1\MT0001889244.mp3,30.040816326530614,44100,103.359375,0.1768229454755783,2492.558025778981
MT0001898830.mp3,..\data\audio\Q1\MT0001898830.mp3,30.06,32000,170.45454545454547,0.17772842943668365,2217.7723201471554
MT0001899867.mp3,..\data\audio\Q1\MT0001899867.mp3,30.06,32000,144.23076923076923,0.202394500374794,2958.1103064584822
MT0001927015.mp3,..\data\audio\Q1\MT0001927015.mp3,30.06,32000,129.31034482758622,0.20407797396183014,2180.874382104613
MT0002006862.mp3,..\data\audio\Q1\MT0002006862.mp3,30.06,32000,120.96774193548387,0.05298890918493271,1236.025111141517
MT0002033629.mp3,..\data\audio\Q1\MT0002033629.mp3,29.936326530612245,22050,123.046875,0.13468626141548157,1954.8245996594044
MT0002034238.mp3,..\data\audio\Q1\MT0002034238.mp3,30.06,32000,170.45454545454547,0.2073456197977066,2567.8094753712066
MT0002052101.mp3,..\data\audio\Q1\MT0002052101.mp3,29.936326530612245,22050,135.99917763157896,0.20881955325603485,1899.0396344011392
MT0002053300.mp3,..\data\audio\Q1\MT0002053300.mp3,29.936326530612245,22050,161.4990234375,0.12295741587877274,2035.1201007697493
MT0002068648.mp3,..\data\audio\Q1\MT0002068648.mp3,30.06,32000,83.33333333333333,0.18097570538520813,2746.598710247505
MT0002078701.mp3,..\data\audio\Q1\MT0002078701.mp3,30.06,32000,144.23076923076923,0.12015823274850845,1722.4650625139311
MT0002088249.mp3,..\data\audio\Q1\MT0002088249.mp3,30.06,32000,117.1875,0.21250557899475098,2295.356526678511
MT0002113056.mp3,..\data\audio\Q1\MT0002113056.mp3,29.936326530612245,22050,135.99917763157896,0.14961853623390198,947.3174624485249
MT0002119439.mp3,..\data\audio\Q1\MT0002119439.mp3,30.06,32000,178.57142857142858,0.2297157645225525,2693.5209149177854
MT0002139311.mp3,..\data\audio\Q1\MT0002139311.mp3,30.06,32000,110.29411764705883,0.08841200917959213,2875.431751313042
MT0002156561.mp3,..\data\audio\Q1\MT0002156561.mp3,30.06,32000,133.92857142857142,0.10342997312545776,3149.108674020523
MT0002161109.mp3,..\data\audio\Q1\MT0002161109.mp3,30.06,32000,125.0,0.07155080884695053,2843.7549148750627
MT0002177145.mp3,..\data\audio\Q1\MT0002177145.mp3,29.16,32000,133.92857142857142,0.16487239301204681,2288.13749395284
MT0002179342.mp3,..\data\audio\Q1\MT0002179342.mp3,30.06,32000,107.14285714285714,0.16720715165138245,3192.9413668409416
MT0002219182.mp3,..\data\audio\Q1\MT0002219182.mp3,30.06,32000,129.31034482758622,0.08668173104524612,2264.3413894490527
MT0002222957.mp3,..\data\audio\Q1\MT0002222957.mp3,30.06,32000,120.96774193548387,0.23343069851398468,3158.6259396575374
MT0002242128.mp3,..\data\audio\Q1\MT0002242128.mp3,30.06,32000,197.3684210526316,0.06504029035568237,1188.5612516653298
MT0002262181.mp3,..\data\audio\Q1\MT0002262181.mp3,29.936326530612245,22050,112.34714673913044,0.10141468793153763,2817.1559618955534
MT0002294387.mp3,..\data\audio\Q1\MT0002294387.mp3,29.16,32000,120.96774193548387,0.1520826667547226,3267.0040512050164
MT0002297016.mp3,..\data\audio\Q1\MT0002297016.mp3,30.06,32000,104.16666666666667,0.07689344882965088,2508.402258691107
MT0002308613.mp3,..\data\audio\Q1\MT0002308613.mp3,30.06,32000,144.23076923076923,0.10667764395475388,2584.946060854996
MT0002323154.mp3,..\data\audio\Q1\MT0002323154.mp3,30.06,32000,96.15384615384616,0.2606883645057678,2686.652960715621
MT0002325863.mp3,..\data\audio\Q1\MT0002325863.mp3,30.06,32000,129.31034482758622,0.06498578935861588,2204.279505939951
MT0002343207.mp3,..\data\audio\Q1\MT0002343207.mp3,30.06,32000,110.29411764705883,0.13973020017147064,3721.216838358598
MT0002347246.mp3,..\data\audio\Q1\MT0002347246.mp3,30.06,32000,98.6842105263158,0.13350704312324524,2623.0427519460222
MT0002351905.mp3,..\data\audio\Q1\MT0002351905.mp3,29.16,32000,170.45454545454547,0.13997091352939606,2229.1129811349506
MT0002360219.mp3,..\data\audio\Q1\MT0002360219.mp3,30.06,32000,120.96774193548387,0.16766737401485443,2605.4272366674354
MT0002362108.mp3,..\data\audio\Q1\MT0002362108.mp3,30.06,32000,133.92857142857142,0.11786418408155441,2486.227868958353
MT0002366291.mp3,..\data\audio\Q1\MT0002366291.mp3,29.16,32000,120.96774193548387,0.08692438155412674,3190.5956167413765
MT0002391847.mp3,..\data\audio\Q1\MT0002391847.mp3,30.06,32000,107.14285714285714,0.11398425698280334,1896.741999070868
MT0002472723.mp3,..\data\audio\Q1\MT0002472723.mp3,29.962448979591837,22050,143.5546875,0.1438201516866684,2544.347399571578
MT0002506076.mp3,..\data\audio\Q1\MT0002506076.mp3,30.06,32000,104.16666666666667,0.10416695475578308,1659.052038403848
MT0002525905.mp3,..\data\audio\Q1\MT0002525905.mp3,30.06,32000,170.45454545454547,0.09611930698156357,1478.0780774742768
MT0002532237.mp3,..\data\audio\Q1\MT0002532237.mp3,30.06,32000,144.23076923076923,0.08096737414598465,1365.1640013263284
MT0002538335.mp3,..\data\audio\Q1\MT0002538335.mp3,30.06,32000,101.35135135135135,0.19227668642997742,2354.02335710306
MT0002548231.mp3,..\data\audio\Q1\MT0002548231.mp3,30.06,32000,107.14285714285714,0.056008804589509964,2066.3403100348064
MT0002595792.mp3,..\data\audio\Q1\MT0002595792.mp3,30.096,32000,144.23076923076923,0.14412063360214233,1619.3982161954966
MT0002628272.mp3,..\data\audio\Q1\MT0002628272.mp3,30.06,32000,98.6842105263158,0.09801480919122696,2543.891889617113
MT0002645049.mp3,..\data\audio\Q1\MT0002645049.mp3,30.06,32000,81.52173913043478,0.12342388927936554,1599.5981406090496
MT0002672499.mp3,..\data\audio\Q1\MT0002672499.mp3,30.096,32000,125.0,0.09848925471305847,2373.9428706534304
