Song,Quadrant
MT0009908994,Q2
MT0033155511,Q2
MT0014135173,Q2
MT0014762437,Q2
MT0015889071,Q2
MT0000318206,Q2
MT0011378875,Q2
MT0003023886,Q2
MT0005550288,Q2
MT0006695707,Q2
MT0002222944,Q2
MT0004414074,Q2
MT0007906518,Q2
MT0006067841,Q2
MT0008806305,Q2
MT0003315880,Q2
MT0032665811,Q2
MT0015034564,Q2
MT0010978213,Q2
MT0003774577,Q2
MT0007805279,Q2
MT0033974184,Q2
MT0005417719,Q2
MT0013616609,Q2
MT0005497233,Q2
MT0007522436,Q2
MT0004197514,Q2
MT0001043721,Q2
MT0008352590,Q2
MT0005431678,Q2
MT0014957211,Q2
MT0011943549,Q2
MT0000829531,Q2
MT0004836526,Q2
MT0011252708,Q2
MT0028790582,Q2
MT0001641165,Q2
MT0013612461,Q2
MT0032157716,Q2
MT0012030863,Q2
MT0014116864,Q2
MT0039250520,Q2
MT0007043504,Q2
MT0007806202,Q2
MT0006778622,Q2
MT0005319891,Q2
MT0015019608,Q2
MT0005287506,Q2
MT0009635397,Q2
MT0002761408,Q2
MT0004512063,Q2
MT0030327630,Q2
MT0003728288,Q2
MT0008022729,Q2
MT0005756784,Q2
MT0009635389,Q2
MT0006497092,Q2
MT0009635394,Q2
MT0003762339,Q2
MT0001852290,Q2
MT0004811602,Q2
MT0005675358,Q2
MT0006434833,Q2
MT0006559667,Q2
MT0007825188,Q2
MT0007832902,Q2
MT0007939281,Q2
MT0008530072,Q2
MT0009239443,Q2
MT0002252353,Q2
MT0003224500,Q2
MT0004674397,Q2
MT0026990793,Q2
MT0015587436,Q2
MT0004293364,Q2
MT0001648703,Q2
MT0014121590,Q2
MT0003336800,Q2
MT0002099419,Q2
MT0013087767,Q2
MT0008554680,Q2
MT0004558203,Q2
MT0006078896,Q2
MT0002810052,Q2
MT0003482336,Q2
MT0005451862,Q2
MT0031555265,Q2
MT0014880463,Q2
MT0014472963,Q2
MT0000066236,Q2
MT0005951020,Q2
MT0001889075,Q2
MT0002316145,Q2
MT0009418269,Q2
MT0004961409,Q2
MT0002621498,Q2
MT0026681751,Q2
MT0001835551,Q2
MT0034991842,Q2
MT0007602902,Q2
MT0000419956,Q2
MT0011361934,Q2
MT0003503243,Q2
MT0011963777,Q2
MT0011879943,Q2
MT0006800841,Q2
MT0010477194,Q2
MT0035322836,Q2
MT0010624346,Q2
MT0031726825,Q2
MT0003124476,Q2
MT0006810990,Q2
MT0006391732,Q2
MT0010310896,Q2
MT0014209882,Q2
MT0014790813,Q2
MT0035241675,Q2
MT0010897525,Q2
MT0035285414,Q2
MT0013156036,Q2
MT0000231784,Q2
MT0032050779,Q2
MT0010502078,Q2
MT0008347586,Q2
MT0004861138,Q2
MT0001738256,Q2
MT0020009125,Q2
MT0033287096,Q2
MT0005822671,Q2
MT0008497871,Q2
MT0015469804,Q2
MT0006723128,Q2
MT0012116237,Q2
MT0007780282,Q2
MT0009025287,Q2
MT0002298774,Q2
MT0026734083,Q2
MT0000744293,Q2
MT0012645597,Q2
MT0028405583,Q2
MT0003326925,Q2
MT0028623145,Q2
MT0030324011,Q2
MT0016971741,Q1
MT0001531856,Q1
MT0012023721,Q1
MT0011933875,Q1
MT0001889244,Q1
MT0026753145,Q1
MT0001829666,Q1
MT0004469135,Q1
MT0007384768,Q1
MT0008363189,Q1
MT0007757097,Q1
MT0001831738,Q1
MT0008105399,Q1
MT0011772341,Q1
MT0012041920,Q1
MT0013960578,Q1
MT0009968194,Q1
MT0006553309,Q1
MT0000146966,Q1
MT0008113039,Q1
MT0007037296,Q1
MT0028603801,Q1
MT0011487003,Q1
MT0004091857,Q1
MT0008276763,Q1
MT0002709704,Q1
MT0028372740,Q1
MT0027149420,Q1
MT0003788939,Q1
MT0005625323,Q1
MT0000621840,Q1
MT0012509093,Q1
MT0013800071,Q1
MT0008401073,Q1
MT0010754290,Q1
MT0006771406,Q1
MT0001639011,Q1
MT0000497520,Q1
MT0029825641,Q1
MT0012697686,Q1
MT0004816612,Q1
MT0000556349,Q1
MT0002362108,Q1
MT0014553025,Q1
MT0014082915,Q1
MT0015428521,Q1
MT0010956902,Q1
MT0010394619,Q1
MT0030291182,Q1
MT0006367176,Q1
MT0007132421,Q1
MT0003729518,Q1
MT0006232679,Q1
MT0000325093,Q1
MT0004113262,Q1
MT0005944471,Q1
MT0004141823,Q1
MT0000615489,Q1
MT0002088249,Q1
MT0008966305,Q1
MT0013678986,Q1
MT0027797339,Q1
MT0030248025,Q1
MT0030362299,Q1
MT0015005100,Q1
MT0010777106,Q1
MT0000664362,Q1
MT0012895822,Q1
MT0026930415,Q1
MT0002006862,Q1
MT0007493575,Q1
MT0010065686,Q1
MT0005763004,Q1
MT0002840704,Q1
MT0009041848,Q1
MT0027696140,Q1
MT0016918508,Q1
MT0001217651,Q1
MT0008345160,Q1
MT0007607008,Q1
MT0032782452,Q1
MT0018031959,Q1
MT0003649209,Q1
MT0018024152,Q1
MT0013929650,Q1
MT0010344415,Q1
MT0010346228,Q1
MT0002645049,Q1
MT0002179342,Q1
MT0008363839,Q1
MT0026753827,Q1
MT0011881944,Q1
MT0012396528,Q1
MT0013184611,Q1
MT0011920419,Q1
MT0012398546,Q1
MT0005713768,Q1
MT0004551480,Q1
MT0002951872,Q1
MT0003213835,Q1
MT0003248394,Q1
MT0011950450,Q1
MT0005469880,Q1
MT0006747288,Q1
MT0007329488,Q1
MT0026790435,Q1
MT0018793776,Q1
MT0006357849,Q1
MT0014650360,Q1
MT0014992356,Q1
MT0004338270,Q1
MT0026135542,Q1
MT0010574326,Q1
MT0010548963,Q1
MT0012976100,Q1
MT0000426880,Q1
MT0001770136,Q1
MT0030487841,Q1
MT0010902792,Q1
MT0000045345,Q1
MT0014554353,Q1
MT0009208842,Q1
MT0006357085,Q1
MT0001193331,Q1
MT0035037927,Q1
MT0001053268,Q1
MT0009278329,Q1
MT0012430736,Q1
MT0002219182,Q1
MT0001284282,Q1
MT0007508173,Q1
MT0006536592,Q1
MT0014586720,Q1
MT0030349080,Q1
MT0011957429,Q1
MT0004020993,Q1
MT0028937743,Q1
MT0006770955,Q1
MT0032235381,Q1
MT0005072543,Q1
MT0000546446,Q1
MT0002762445,Q1
MT0009390091,Q1
MT0007117290,Q1
MT0004890000,Q1
MT0003536193,Q1
MT0026900439,Q1
MT0036368550,Q1
MT0003768949,Q1
MT0000954088,Q1
MT0008296972,Q3
MT0004296158,Q3
MT0001533920,Q3
MT0001332899,Q3
MT0001152664,Q3
MT0003808089,Q3
MT0001853221,Q3
MT0007679931,Q3
MT0007338724,Q3
MT0005094727,Q3
A048,Q3
MT0010681356,Q3
MT0012532120,Q3
A061-66,Q3
MT0000619767,Q3
MT0009628869,Q3
MT0002126934,Q3
MT0003053135,Q3
MT0005486154,Q3
MT0008813307,Q3
MT0001052263,Q3
A071-70,Q3
MT0007276457,Q3
MT0011308097,Q3
MT0003274067,Q3
MT0000727738,Q3
A018,Q3
MT0010778949,Q3
MT0010695865,Q3
MT0005568749,Q3
MT0028929933,Q3
MT0011899302,Q3
MT0001641430,Q3
MT0003129858,Q3
MT0015664499,Q3
MT0001542676,Q3
MT0006654122,Q3
MT0002336535,Q3
MT0004342301,Q3
MT0014979000,Q3
MT0009495283,Q3
MT0013044535,Q3
MT0002070112,Q3
MT0000941301,Q3
MT0030400613,Q3
MT0032643023,Q3
MT0013080259,Q3
MT0003367947,Q3
MT0007610380,Q3
MT0004869271,Q3
MT0002071907,Q3
MT0012247942,Q3
MT0001323890,Q3
MT0002986568,Q3
MT0007280044,Q3
MT0033442719,Q3
MT0003935485,Q3
MT0011069243,Q3
MT0007914044,Q3
MT0008397103,Q3
A084-75,Q3
MT0000776108,Q3
MT0000720686,Q3
MT0011327325,Q3
MT0001435061,Q3
MT0008018703,Q3
MT0001871732,Q3
MT0000357325,Q3
MT0007351601,Q3
MT0005941732,Q3
MT0026236933,Q3
MT0014936205,Q3
MT0007328300,Q3
MT0011969592,Q3
MT0018453545,Q3
MT0001982863,Q3
MT0008868862,Q3
MT0005352614,Q3
A045,Q3
MT0001598707,Q3
MT0003037754,Q3
MT0000027476,Q3
MT0007438571,Q3
MT0001844620,Q3
MT0011876383,Q3
MT0008120072,Q3
MT0010237532,Q3
MT0014192212,Q3
MT0002307435,Q3
A081-67,Q3
MT0006672286,Q3
MT0006070661,Q3
MT0011440705,Q3
MT0000567692,Q3
MT0004263956,Q3
A146-118,Q1
A042,Q1
MT0006386327,Q1
MT0002262181,Q1
A011,Q1
MT0005331755,Q1
MT0006528309,Q1
MT0010851922,Q1
MT0014555701,Q1
A019,Q1
A077-122,Q1
A064-116,Q1
A043,Q1
A094-110,Q1
A086-123,Q1
A187,Q1
A101-111,Q1
A100-124,Q1
A104-119,Q1
A107-115,Q1
A152-108,Q1
A196,Q1
A114-120,Q1
A153-130,Q1
MT0012331779,Q1
MT0001243566,Q1
MT0010518490,Q1
MT0005083488,Q1
MT0002894033,Q1
MT0026753600,Q1
MT0010754019,Q1
MT0008330365,Q1
MT0000987523,Q1
MT0027478016,Q1
MT0002908894,Q1
MT0011451296,Q1
MT0012619690,Q1
MT0005737276,Q1
MT0001671399,Q1
MT0002525905,Q1
MT0002794078,Q1
MT0003669917,Q1
MT0005003824,Q1
MT0010900969,Q1
MT0004669603,Q1
MT0008675527,Q1
MT0011560587,Q1
MT0013235939,Q1
MT0011786799,Q1
MT0011354857,Q1
MT0028495262,Q1
MT0031514928,Q1
MT0001680969,Q1
MT0031995272,Q1
MT0002506076,Q1
MT0005239610,Q1
MT0013064857,Q1
MT0010465830,Q1
MT0013366460,Q1
MT0000737807,Q1
MT0007274054,Q1
MT0013583287,Q1
MT0032039381,Q1
MT0008326282,Q1
MT0002161109,Q1
MT0013914319,Q1
MT0002699966,Q1
MT0012840331,Q1
MT0000040632,Q1
MT0033841575,Q1
MT0031914705,Q1
MT0034064577,Q1
MT0028220133,Q1
MT0004680723,Q1
MT0009897495,Q1
MT0000400490,Q1
MT0013464231,Q1
MT0034893754,Q1
MT0012521149,Q1
MT0003170370,Q1
MT0001574245,Q1
MT0008684922,Q1
A160-149,Q1
MT0032768122,Q1
MT0007840454,Q1
MT0000080053,Q1
MT0002391847,Q1
MT0010290924,Q1
MT0007419064,Q1
MT0008949592,Q1
MT0008276791,Q1
MT0002222957,Q1
MT0007868583,Q1
MT0010487795,Q1
MT0028602128,Q1
MT0001703346,Q1
MT0033293296,Q1
MT0011953631,Q1
MT0004339430,Q1
MT0003272751,Q1
MT0012001684,Q1
MT0014833239,Q1
MT0012777233,Q1
MT0001741017,Q1
MT0012933678,Q1
MT0003903675,Q1
MT0034378005,Q1
MT0000401186,Q1
MT0016990726,Q1
MT0009845270,Q1
MT0010100278,Q1
MT0034992752,Q1
MT0011628266,Q1
MT0006996768,Q1
MT0004033010,Q1
MT0017031590,Q1
MT0007376021,Q2
MT0003859252,Q2
MT0007423667,Q2
MT0028348785,Q2
MT0001642019,Q2
MT0005286165,Q2
MT0007780572,Q2
A051,Q2
MT0011937155,Q2
MT0011940781,Q2
MT0011943335,Q2
A127-133,Q2
A052,Q2
A136-97,Q2
MT0001927746,Q2
MT0007959122,Q2
MT0000892306,Q2
MT0006001707,Q2
MT0009293226,Q2
MT0000997306,Q2
MT0005028976,Q2
MT0003881997,Q2
MT0013610517,Q2
MT0001801454,Q2
MT0031924755,Q2
MT0013524535,Q2
MT0005039941,Q2
MT0010390464,Q2
MT0011575852,Q2
MT0008652185,Q2
MT0008790360,Q2
MT0008649724,Q2
MT0011581506,Q2
MT0005337249,Q2
MT0008635124,Q2
MT0000732821,Q2
MT0003787478,Q2
MT0004958762,Q2
MT0013822237,Q2
MT0000971834,Q2
MT0003349423,Q2
MT0004027946,Q2
MT0007799677,Q2
MT0011960348,Q2
MT0013313448,Q2
MT0001098562,Q2
MT0007002901,Q2
MT0001333258,Q2
MT0008236389,Q2
MT0011953228,Q2
MT0002479795,Q2
MT0004942017,Q2
MT0005352508,Q2
MT0010724282,Q2
MT0011458668,Q2
MT0012008752,Q2
MT0003311798,Q2
MT0008137868,Q2
MT0008733057,Q2
MT0009601423,Q2
MT0014878397,Q2
MT0009016829,Q2
MT0028196052,Q2
MT0004894364,Q2
MT0000270200,Q2
MT0005538688,Q2
MT0000011357,Q2
MT0008077878,Q2
MT0006788512,Q2
MT0015940634,Q2
MT0012869295,Q2
MT0000011975,Q2
MT0003137690,Q2
MT0007991638,Q2
MT0008753401,Q2
MT0026903849,Q2
MT0003539442,Q2
MT0006581362,Q2
MT0007393408,Q2
MT0011411969,Q2
MT0001616074,Q2
MT0006249493,Q2
MT0011711263,Q2
MT0017475710,Q2
MT0007109938,Q2
MT0000666429,Q2
MT0008361425,Q2
MT0009165729,Q2
MT0034113973,Q2
MT0031972398,Q2
MT0033252621,Q2
MT0007337206,Q2
MT0005540023,Q2
MT0008999728,Q2
MT0028560561,Q2
MT0010620026,Q2
MT0015541501,Q2
MT0010369823,Q2
MT0001133011,Q2
MT0013027205,Q2
MT0007866540,Q2
MT0004798504,Q2
MT0004982446,Q2
MT0002949712,Q2
MT0016956738,Q2
MT0027073298,Q2
MT0002272314,Q2
MT0012168286,Q2
MT0014986470,Q2
MT0003639120,Q2
MT0011991382,Q2
MT0010463505,Q2
MT0000038502,Q2
MT0008807220,Q2
MT0007379559,Q2
MT0003294608,Q2
MT0001554870,Q2
MT0034670435,Q2
MT0007349422,Q2
MT0008386252,Q2
MT0004759588,Q2
MT0030271679,Q2
MT0001593342,Q2
MT0014756127,Q2
MT0001989408,Q2
MT0004715422,Q2
MT0027002598,Q4
MT0000636335,Q4
MT0011250965,Q4
MT0015659520,Q4
MT0012745818,Q4
MT0010818060,Q4
MT0001667621,Q4
MT0001051344,Q4
MT0012222183,Q4
MT0034695587,Q4
MT0010810244,Q4
MT0004850690,Q4
MT0007119529,Q4
MT0002193996,Q4
MT0030212531,Q4
MT0006581441,Q4
MT0000595581,Q4
MT0031826295,Q4
MT0004984433,Q4
MT0033326377,Q4
MT0013673733,Q4
MT0005715379,Q4
MT0031375281,Q4
MT0003585530,Q4
MT0013401931,Q4
MT0001528638,Q4
MT0032093528,Q4
MT0012773883,Q4
MT0005443513,Q4
MT0031615488,Q4
MT0014597919,Q4
MT0006181559,Q4
MT0006678796,Q4
MT0030273093,Q4
MT0010485603,Q4
MT0005113916,Q4
MT0010638151,Q4
MT0000370694,Q4
MT0026957996,Q4
MT0003213617,Q4
MT0001615082,Q4
MT0028116568,Q4
MT0001641228,Q4
MT0010634279,Q4
MT0012924767,Q4
MT0026608644,Q4
MT0002670113,Q4
MT0017667847,Q4
MT0004537445,Q4
MT0006039569,Q4
MT0001104727,Q4
MT0012941049,Q4
MT0006610139,Q4
MT0009741760,Q4
MT0014936656,Q4
MT0033004298,Q4
MT0014724547,Q4
MT0010967419,Q4
MT0028498801,Q4
MT0011809659,Q4
MT0000292000,Q4
MT0006839715,Q4
MT0026712161,Q4
MT0001732928,Q4
MT0014581911,Q4
MT0002249354,Q4
MT0011332604,Q4
MT0012151268,Q4
MT0031600223,Q4
MT0002349114,Q4
MT0015506741,Q4
MT0009054976,Q4
MT0018861433,Q4
MT0008421900,Q4
MT0000805883,Q4
MT0028649897,Q4
MT0001870847,Q4
MT0011718667,Q4
MT0027835071,Q4
MT0028414490,Q4
MT0019446620,Q4
MT0008967700,Q4
MT0010773040,Q4
MT0033461826,Q4
MT0007310068,Q4
MT0002973571,Q4
MT0015396140,Q4
MT0013747898,Q4
MT0033218453,Q4
MT0034422157,Q4
MT0032628164,Q4
MT0001699798,Q4
MT0009769816,Q4
MT0008819987,Q4
MT0003956612,Q4
MT0007232134,Q4
MT0011895175,Q4
MT0026655309,Q4
MT0012766840,Q4
MT0028066739,Q4
MT0028596249,Q4
MT0011755407,Q4
MT0033380436,Q4
MT0012261257,Q4
MT0011922080,Q4
MT0006352493,Q4
MT0030481897,Q4
MT0035000258,Q4
MT0009991160,Q4
MT0029553110,Q4
MT0001949173,Q4
MT0014553172,Q4
MT0003304271,Q4
MT0005054643,Q4
MT0026973347,Q4
MT0009354859,Q4
MT0011157091,Q4
MT0000620635,Q4
MT0005717206,Q4
MT0034005433,Q4
MT0031939057,Q4
MT0006646428,Q4
MT0002834532,Q4
MT0006898523,Q4
MT0003366948,Q4
MT0034731020,Q4
MT0000054705,Q4
